index,cb,co,bus026,bus010,bus025,bus012,bus015,bus011,bus113,bus032,bus018,bus074,bus001,bus070,bus075,bus027,bus003,bus013,bus006,bus019,bus016,bus029,bus031,bus115,bus002,bus117,bus008,bus024,bus072,bus073,bus004,bus007,bus020,bus028,bus014,bus021,bus017,bus022,bus114,bus023,bus005,bus009,bus030,bus071,bus065,bus066,bus069,bus099,bus080,bus059,bus049,bus054,bus061,bus060,bus078,bus046,bus056,bus036,bus062,bus076,bus055,bus077,bus045,bus034,bus079,bus041,bus035,bus047,bus098,bus118,bus116,bus067,bus039,bus033,bus053,bus048,bus042,bus043,bus052,bus040,bus050,bus051,bus044,bus097,bus057,bus058,bus037,bus038,bus063,bus064,bus068,bus081,bus087,bus100,bus092,bus089,bus090,bus111,bus112,bus105,bus104,bus082,bus088,bus106,bus095,bus096,bus091,bus110,bus094,bus101,bus086,bus083,bus085,bus107,bus103,bus093,bus084,bus109,bus102,bus108,ram,zone
line109,line109,basecase,0,-0.033000849,0.015213117,-0.031602555,-0.030877725,-0.031823893,-0.021527896,0.01253669,-0.027878444,-0.192919754,-0.031867275,-0.219012222,-0.184912542,0.011235647,-0.031936775,-0.031606051,-0.031973686,-0.029147153,-0.03001251,0.002144309,0.000470653,0.011897331,-0.031703525,-0.031602555,-0.033000849,0.093789093,-0.055200111,-0.192026932,-0.032285822,-0.031832819,-0.009173004,0.006912458,-0.031409685,0.005321058,-0.026578852,0.021880823,0.011990198,0.049025179,-0.0323394,-0.033000849,-0.034249425,-0.192026932,-0.130294943,-0.128619008,-0.159224181,-0.155310517,-0.154459034,-0.128805665,-0.126314985,-0.127646052,-0.12927981,-0.129222907,-0.158923806,-0.124447628,-0.127688665,-0.066958959,-0.129147874,-0.17451739,-0.127742467,-0.159507805,-0.117364117,-0.066822201,-0.157774645,-0.086187299,-0.067011009,-0.130091685,-0.154905909,-0.180034427,-0.14154927,-0.128864682,-0.076598717,-0.047869205,-0.12743828,-0.125921241,-0.097999396,-0.083692924,-0.127159832,-0.081926194,-0.12665279,-0.127059692,-0.10832157,-0.155306657,-0.127254729,-0.127328079,-0.067264625,-0.067768177,-0.12931014,-0.129571525,-0.14154927,-0.146108313,-0.156671398,-0.155646563,-0.156092329,-0.156254309,-0.156216066,-0.155646563,-0.155646563,-0.155646563,-0.155646563,-0.157254476,-0.156425768,-0.155646563,-0.156021112,-0.156109811,-0.156166994,-0.155646563,-0.155950737,-0.155837844,-0.156671398,-0.157077857,-0.156671398,-0.155646563,-0.155646563,-0.156016335,-0.156804259,-0.155646563,-0.156007601,-0.155646563,480,R1
line110,line110,basecase,0,0.033000849,-0.015213117,0.031602555,0.030877725,0.031823893,0.021527896,-0.01253669,0.027878444,0.192919754,0.031867275,0.219012222,0.184912542,-0.011235647,0.031936775,0.031606051,0.031973686,0.029147153,0.03001251,-0.002144309,-0.000470653,-0.011897331,0.031703525,0.031602555,0.033000849,-0.093789093,-0.421106085,-0.721703323,0.032285822,0.031832819,0.009173004,-0.006912458,0.031409685,-0.005321058,0.026578852,-0.021880823,-0.011990198,-0.049025179,0.0323394,0.033000849,0.034249425,-0.721703323,0.130294943,0.128619008,0.159224181,0.155310517,0.154459034,0.128805665,0.126314985,0.127646052,0.12927981,0.129222907,0.158923806,0.124447628,0.127688665,0.066958959,0.129147874,0.17451739,0.127742467,0.159507805,0.117364117,0.066822201,0.157774645,0.086187299,0.067011009,0.130091685,0.154905909,0.180034427,0.14154927,0.128864682,0.076598717,0.047869205,0.12743828,0.125921241,0.097999396,0.083692924,0.127159832,0.081926194,0.12665279,0.127059692,0.10832157,0.155306657,0.127254729,0.127328079,0.067264625,0.067768177,0.12931014,0.129571525,0.14154927,0.146108313,0.156671398,0.155646563,0.156092329,0.156254309,0.156216066,0.155646563,0.155646563,0.155646563,0.155646563,0.157254476,0.156425768,0.155646563,0.156021112,0.156109811,0.156166994,0.155646563,0.155950737,0.155837844,0.156671398,0.157077857,0.156671398,0.155646563,0.155646563,0.156016335,0.156804259,0.155646563,0.156007601,0.155646563,480,R1
line111,line111,basecase,0,-0.033000849,0.015213117,-0.031602555,-0.030877725,-0.031823893,-0.021527896,0.01253669,-0.027878444,-0.192919754,-0.031867275,-0.219012222,-0.184912542,0.011235647,-0.031936775,-0.031606051,-0.031973686,-0.029147153,-0.03001251,0.002144309,0.000470653,0.011897331,-0.031703525,-0.031602555,-0.033000849,0.093789093,-0.578893915,-0.278296677,-0.032285822,-0.031832819,-0.009173004,0.006912458,-0.031409685,0.005321058,-0.026578852,0.021880823,0.011990198,0.049025179,-0.0323394,-0.033000849,-0.034249425,-0.278296677,-0.130294943,-0.128619008,-0.159224181,-0.155310517,-0.154459034,-0.128805665,-0.126314985,-0.127646052,-0.12927981,-0.129222907,-0.158923806,-0.124447628,-0.127688665,-0.066958959,-0.129147874,-0.17451739,-0.127742467,-0.159507805,-0.117364117,-0.066822201,-0.157774645,-0.086187299,-0.067011009,-0.130091685,-0.154905909,-0.180034427,-0.14154927,-0.128864682,-0.076598717,-0.047869205,-0.12743828,-0.125921241,-0.097999396,-0.083692924,-0.127159832,-0.081926194,-0.12665279,-0.127059692,-0.10832157,-0.155306657,-0.127254729,-0.127328079,-0.067264625,-0.067768177,-0.12931014,-0.129571525,-0.14154927,-0.146108313,-0.156671398,-0.155646563,-0.156092329,-0.156254309,-0.156216066,-0.155646563,-0.155646563,-0.155646563,-0.155646563,-0.157254476,-0.156425768,-0.155646563,-0.156021112,-0.156109811,-0.156166994,-0.155646563,-0.155950737,-0.155837844,-0.156671398,-0.157077857,-0.156671398,-0.155646563,-0.155646563,-0.156016335,-0.156804259,-0.155646563,-0.156007601,-0.155646563,480,R1
line112,line112,basecase,0,0.033000849,-0.015213117,0.031602555,0.030877725,0.031823893,0.021527896,-0.01253669,0.027878444,0.192919754,0.031867275,0.219012222,0.184912542,-0.011235647,0.031936775,0.031606051,0.031973686,0.029147153,0.03001251,-0.002144309,-0.000470653,-0.011897331,0.031703525,0.031602555,0.033000849,-0.093789093,-0.421106085,0.278296677,0.032285822,0.031832819,0.009173004,-0.006912458,0.031409685,-0.005321058,0.026578852,-0.021880823,-0.011990198,-0.049025179,0.0323394,0.033000849,0.034249425,0.278296677,0.130294943,0.128619008,0.159224181,0.155310517,0.154459034,0.128805665,0.126314985,0.127646052,0.12927981,0.129222907,0.158923806,0.124447628,0.127688665,0.066958959,0.129147874,0.17451739,0.127742467,0.159507805,0.117364117,0.066822201,0.157774645,0.086187299,0.067011009,0.130091685,0.154905909,0.180034427,0.14154927,0.128864682,0.076598717,0.047869205,0.12743828,0.125921241,0.097999396,0.083692924,0.127159832,0.081926194,0.12665279,0.127059692,0.10832157,0.155306657,0.127254729,0.127328079,0.067264625,0.067768177,0.12931014,0.129571525,0.14154927,0.146108313,0.156671398,0.155646563,0.156092329,0.156254309,0.156216066,0.155646563,0.155646563,0.155646563,0.155646563,0.157254476,0.156425768,0.155646563,0.156021112,0.156109811,0.156166994,0.155646563,0.155950737,0.155837844,0.156671398,0.157077857,0.156671398,0.155646563,0.155646563,0.156016335,0.156804259,0.155646563,0.156007601,0.155646563,480,R1
line113,line113,basecase,0,2.78E-17,-4.65E-17,4.83E-17,4.91E-17,3.44E-17,-2.33E-18,-7.58E-17,-2.92E-16,-4.35E-16,9.82E-18,-6.21E-16,-4.34E-16,-1.58E-16,-2.47E-16,4.90E-17,4.91E-17,-2.58E-16,1.69E-17,-4.80E-17,-8.76E-17,4.67E-17,-1.59E-16,4.83E-17,2.78E-17,-2.35E-16,-5.03E-16,-1,-2.48E-16,5.36E-17,7.08E-17,-1.42E-16,8.13E-20,3.67E-17,5.50E-17,5.60E-17,-1.49E-16,-2.76E-16,1.87E-17,2.78E-17,1.99E-17,1.15E-16,-5.02E-16,6.37E-17,-4.38E-16,-6.28E-16,-6.30E-16,4.17E-17,-6.31E-16,1.95E-16,1.48E-16,3.19E-17,-5.91E-16,3.76E-17,1.44E-16,-3.06E-16,1.49E-16,1.34E-16,-4.99E-16,6.57E-17,-1.90E-16,-2.89E-16,1.33E-16,-2.76E-16,-2.73E-16,2.12E-16,-5.77E-16,-5.12E-16,1.35E-16,-4.61E-16,-2.80E-16,2.23E-17,-2.19E-16,-4.87E-16,-2.71E-16,-2.57E-16,-5.35E-16,1.07E-16,1.63E-16,1.95E-16,-4.75E-16,-2.17E-16,1.62E-16,7.23E-17,7.74E-17,3.96E-17,2.11E-16,-5.63E-16,1.35E-16,-5.64E-16,-4.55E-16,1.62E-16,-6.30E-16,-4.80E-16,1.66E-16,-5.27E-16,-4.61E-16,1.95E-16,-5.27E-16,6.22E-17,-6.22E-16,-5.61E-16,-4.29E-16,5.67E-17,-5.76E-16,-5.27E-16,1.17E-16,-4.69E-16,-4.55E-16,5.96E-17,5.51E-17,-5.27E-16,1.95E-16,-5.99E-16,7.96E-17,-5.27E-16,-1.97E-16,-4.94E-16,480,R1
line114,line114,basecase,0,-0.014306793,0.006599797,-0.013689933,-0.01335009,-0.013786701,-0.009317415,0.005446608,-0.012056022,-0.348194772,-0.013806606,0.121828268,-0.18555634,0.004881323,-0.013837237,-0.013686177,-0.013853505,-0.012592424,-0.012998878,0.000941941,0.000216726,0.005168815,-0.013734435,-0.013689933,-0.014306793,0.040671425,0.079326933,0.114826888,-0.013990993,-0.013791419,-0.003941423,0.003008035,-0.013599505,0.002336098,-0.011506564,0.009508295,0.005209165,0.021264783,-0.014014688,-0.014306793,-0.014858181,0.114826888,-0.057228136,-0.055545663,-0.059959033,-0.089032513,-0.087412409,-0.055733048,-0.053232652,-0.054568912,-0.056209043,-0.056151918,-0.095907469,-0.051945562,-0.054611691,-0.028858479,-0.056076592,-0.149328338,-0.054665703,-0.097018637,-0.049295456,-0.02879326,-0.093720977,-0.036768235,-0.028883301,-0.053745085,-0.088262672,-0.168555687,-0.062849178,-0.055792296,-0.032834033,-0.020660065,-0.054360329,-0.052961261,-0.041614746,-0.035636825,-0.054080795,-0.035019901,-0.053571774,-0.053980265,-0.04562737,-0.089025168,-0.054176062,-0.054249698,-0.029004249,-0.029443131,-0.056239491,-0.056501897,-0.062849178,-0.071523606,-0.091621843,-0.089671904,-0.090520056,-0.090828253,-0.09075549,-0.089671904,-0.089671904,-0.089671904,-0.089671904,-0.092731258,-0.091154486,-0.089671904,-0.090384553,-0.090553318,-0.09066212,-0.089671904,-0.090250651,-0.090035851,-0.091621843,-0.092395208,-0.091621843,-0.089671904,-0.089671904,-0.090375464,-0.091874636,-0.089671904,-0.090358846,-0.089671904,480,R1
line115,line115,basecase,0,-0.017543578,0.008092942,-0.016787159,-0.016370429,-0.01690582,-0.011425398,0.006678855,-0.01478359,-0.13902749,-0.016930228,0.149390834,-0.227536817,0.005985679,-0.016967789,-0.016782554,-0.016987738,-0.015441348,-0.015939759,0.001155046,0.000265759,0.006338214,-0.016841729,-0.016787159,-0.017543578,0.049872975,0.097273948,0.140805454,-0.017156331,-0.016911606,-0.004833135,0.003688576,-0.016676272,0.002864619,-0.014109822,0.011659462,0.006387693,0.026075751,-0.017185387,-0.017543578,-0.018219712,0.140805454,-0.070175495,-0.068112377,-0.073524232,-0.10917533,-0.107188692,-0.068342156,-0.065276067,-0.066914644,-0.06892584,-0.068855791,-0.117605683,-0.063697784,-0.066967101,-0.035387454,-0.068763424,-0.18311255,-0.067033333,-0.118968243,-0.060448116,-0.03530748,-0.114924517,-0.045086722,-0.035417892,-0.065904435,-0.108231319,-0.206689917,-0.077068247,-0.068414808,-0.040262442,-0.025334221,-0.066658872,-0.064943277,-0.051029714,-0.04369934,-0.066316095,-0.042942843,-0.065691913,-0.066192821,-0.055950158,-0.109166324,-0.066432916,-0.066523211,-0.035566203,-0.036104378,-0.068963177,-0.06928495,-0.077068247,-0.087705187,-0.112350473,-0.109959377,-0.110999416,-0.11137734,-0.111288115,-0.109959377,-0.109959377,-0.109959377,-0.109959377,-0.113710883,-0.111777381,-0.109959377,-0.110833257,-0.111040204,-0.111173621,-0.109959377,-0.110669061,-0.110405663,-0.112350473,-0.113298805,-0.112350473,-0.109959377,-0.109959377,-0.110822111,-0.112660458,-0.109959377,-0.110801734,-0.109959377,480,R1
line116,line116,basecase,0,0.015275197,-0.007024992,0.014667775,0.014427916,0.014767197,0.010022683,-0.005759564,0.013016457,-0.266217097,0.01478318,-0.130016082,-0.308014234,-0.005162003,0.014813479,0.014689082,0.01482957,0.013654573,0.013938234,-0.000946521,-0.000170478,-0.00546591,0.014711794,0.014667775,0.015275197,-0.043370504,-0.08464033,-0.122541191,0.014965951,0.014768159,0.004377886,-0.003157422,0.014603951,-0.002353659,0.012362809,-0.010044587,-0.005508564,-0.022651367,0.014989004,0.015275197,0.015815427,-0.122541191,0.057540243,0.060334523,0.107570906,-0.009157757,-0.004879923,0.060023311,0.064176011,0.061956727,0.059232771,0.059327645,-0.02731086,0.065095124,0.06188568,0.03162878,0.059452747,-0.194356109,0.061795976,-0.030244865,0.060244817,0.031587626,-0.021537497,0.042121038,0.031644443,0.070125194,-0.007125015,-0.25467808,0.059978516,0.059924911,0.036850963,0.022503103,0.062303145,0.064369811,0.048613201,0.041153301,0.062767401,0.03977905,0.06361279,0.062934363,0.055117707,-0.009138363,0.062609179,0.062486883,0.031720761,0.03113005,0.059182202,0.058746394,0.059978516,0.037073962,-0.015994802,-0.010846047,-0.013085565,-0.013899351,-0.013707222,-0.010846047,-0.010846047,-0.010846047,-0.010846047,-0.018924175,-0.01476076,-0.010846047,-0.012727775,-0.013173395,-0.013460683,-0.010846047,-0.012374212,-0.011807037,-0.015994802,-0.018036846,-0.015994802,-0.010846047,-0.010846047,-0.012703776,-0.016662293,-0.010846047,-0.012659897,-0.010846047,1360,
line117,line117,basecase,0,-0.014306793,0.006599797,-0.013689933,-0.01335009,-0.013786701,-0.009317415,0.005446608,-0.012056022,0.651805228,-0.013806606,0.121828268,-0.18555634,0.004881323,-0.013837237,-0.013686177,-0.013853505,-0.012592424,-0.012998878,0.000941941,0.000216726,0.005168815,-0.013734435,-0.013689933,-0.014306793,0.040671425,0.079326933,0.114826888,-0.013990993,-0.013791419,-0.003941423,0.003008035,-0.013599505,0.002336098,-0.011506564,0.009508295,0.005209165,0.021264783,-0.014014688,-0.014306793,-0.014858181,0.114826888,-0.057228136,-0.055545663,-0.059959033,-0.089032513,-0.087412409,-0.055733048,-0.053232652,-0.054568912,-0.056209043,-0.056151918,-0.095907469,-0.051945562,-0.054611691,-0.028858479,-0.056076592,-0.149328338,-0.054665703,-0.097018637,-0.049295456,-0.02879326,-0.093720977,-0.036768235,-0.028883301,-0.053745085,-0.088262672,-0.168555687,-0.062849178,-0.055792296,-0.032834033,-0.020660065,-0.054360329,-0.052961261,-0.041614746,-0.035636825,-0.054080795,-0.035019901,-0.053571774,-0.053980265,-0.04562737,-0.089025168,-0.054176062,-0.054249698,-0.029004249,-0.029443131,-0.056239491,-0.056501897,-0.062849178,-0.071523606,-0.091621843,-0.089671904,-0.090520056,-0.090828253,-0.09075549,-0.089671904,-0.089671904,-0.089671904,-0.089671904,-0.092731258,-0.091154486,-0.089671904,-0.090384553,-0.090553318,-0.09066212,-0.089671904,-0.090250651,-0.090035851,-0.091621843,-0.092395208,-0.091621843,-0.089671904,-0.089671904,-0.090375464,-0.091874636,-0.089671904,-0.090358846,-0.089671904,480,R1
line118,line118,basecase,0,-0.007356521,0.003403158,-0.007016613,-0.006787281,-0.0070681,-0.004757891,0.002825363,-0.006135099,0.109430444,-0.007080673,0.062669813,0.123780268,0.002532036,-0.007097491,-0.007003445,-0.007106424,-0.006381887,-0.006657595,0.000510609,0.000138477,0.002681216,-0.007041047,-0.007016613,-0.007356521,0.020937082,0.04081464,0.059069541,-0.007181742,-0.007072335,-0.001951365,0.00157079,-0.00695559,0.001263603,-0.005882304,0.004936771,0.002702154,0.010957736,-0.007194923,-0.007356521,-0.007661561,0.059069541,-0.031007307,-0.028104732,-0.011500623,-0.092034599,-0.088535206,-0.028428005,-0.024114361,-0.026419656,-0.029249183,-0.029150632,-0.10688437,-0.022434702,-0.026493457,-0.014476396,-0.029020681,0.437596093,-0.026586638,-0.109284471,-0.021968919,-0.014430221,-0.102161589,-0.017635014,-0.014493971,-0.021980268,-0.090371757,0.271044084,-0.035479103,-0.028530219,-0.016086763,-0.010426038,-0.026059813,-0.023760195,-0.019542293,-0.016946613,-0.025577564,-0.016946981,-0.02469941,-0.025404131,-0.020620156,-0.092018735,-0.025741918,-0.025868953,-0.014579603,-0.015275422,-0.029301712,-0.02975441,-0.035479103,-0.054215699,-0.097627502,-0.09341567,-0.095247662,-0.095913362,-0.095756195,-0.09341567,-0.09341567,-0.09341567,-0.09341567,-0.100023815,-0.09661802,-0.09341567,-0.094954978,-0.095319508,-0.095554518,-0.09341567,-0.094665754,-0.094201788,-0.097627502,-0.099297954,-0.097627502,-0.09341567,-0.09341567,-0.094935346,-0.09817353,-0.09341567,-0.094899452,-0.09341567,480,R2
line119,line119,basecase,0,0.000205598,-4.51E-05,0.000314921,0.000593978,0.000307317,0.000306096,5.04E-05,0.000506589,-0.050159996,0.000295439,-0.001615584,-0.065057223,4.47E-05,0.000290325,0.000373317,0.000287608,0.0006653,0.000324129,0.000123088,0.000137526,4.76E-05,0.00030749,0.000314921,0.000205598,-0.000460024,-0.001010424,-0.001515894,0.000265541,0.000297975,0.000448368,8.20E-05,0.000389175,0.000290953,0.000344015,0.000111104,4.80E-05,-0.000183701,0.000260695,0.000205598,0.000101594,-0.001515894,-0.007400205,0.003174024,0.101413312,-0.239325875,-0.225479403,0.001996323,0.017711146,0.00931284,-0.000995271,-0.000636245,-0.298083758,0.022987251,0.009043979,0.002300731,-0.000162827,-0.164293306,0.008704517,-0.30758053,0.018283699,0.002365546,-0.279396561,0.00714055,0.002276062,0.030190262,-0.232746306,-0.11162557,-0.015545904,0.001623954,0.004614688,0.001323327,0.010623768,0.018823644,0.01025214,0.007678972,0.012380625,0.006018073,0.015579783,0.013012449,0.015435753,-0.239263102,0.011781874,0.011319078,0.002155864,-0.000283436,-0.001186636,-0.002835838,-0.015545904,-0.089683258,-0.261455991,-0.244790526,-0.252039388,-0.254673445,-0.254051563,-0.244790526,-0.244790526,-0.244790526,-0.244790526,-0.270937773,-0.257461651,-0.244790526,-0.250881294,-0.252323673,-0.253253566,-0.244790526,-0.249736883,-0.247901055,-0.261455991,-0.268065672,-0.261455991,-0.244790526,-0.244790526,-0.250803613,-0.263616524,-0.244790526,-0.250661587,-0.244790526,480,R2
line120,line120,basecase,0,-0.009218652,0.004264588,-0.008792704,-0.008505322,-0.008857224,-0.005962239,0.003540537,-0.007688055,0.137130196,-0.00887298,0.078533207,0.155112341,0.003172962,-0.008894055,-0.008776203,-0.008905248,-0.007997312,-0.008342809,0.000639857,0.000173529,0.003359903,-0.008823323,-0.008792704,-0.009218652,0.026236814,0.05114591,0.074021611,-0.008999632,-0.008862531,-0.002445307,0.001968399,-0.008716235,0.001583455,-0.007371272,0.006186399,0.003386141,0.013731431,-0.009016149,-0.009218652,-0.009600906,0.074021611,-0.03885608,-0.035218786,-0.014411736,-0.115331001,-0.110945818,-0.035623888,-0.030218347,-0.033107173,-0.036652928,-0.036529432,-0.133939643,-0.028113521,-0.033199655,-0.018140757,-0.036366587,0.03560691,-0.033316422,-0.136947274,-0.027529836,-0.018082893,-0.128021401,-0.022098905,-0.01816278,-0.027544058,-0.113247249,0.099032232,-0.044459806,-0.035751975,-0.020158749,-0.013065145,-0.032656244,-0.029774532,-0.024488966,-0.021236251,-0.032051925,-0.021236712,-0.030951487,-0.031834592,-0.025839666,-0.115311121,-0.032257881,-0.032417073,-0.018270088,-0.019142037,-0.036718754,-0.037286042,-0.044459806,-0.067939132,-0.122339616,-0.117061658,-0.119357375,-0.120191582,-0.119994631,-0.117061658,-0.117061658,-0.117061658,-0.117061658,-0.1253425,-0.121074607,-0.117061658,-0.118990606,-0.119447408,-0.119741905,-0.117061658,-0.11862817,-0.118046763,-0.122339616,-0.124432904,-0.122339616,-0.117061658,-0.117061658,-0.118966004,-0.123023858,-0.117061658,-0.118921025,-0.117061658,480,
line121,line121,basecase,0,-0.003415907,0.001590644,-0.00323328,-0.003067223,-0.003259074,-0.002173139,0.001338908,-0.002778823,0.040983734,-0.003267464,0.029128287,0.044621914,0.001199805,-0.003276439,-0.003214903,-0.003281205,-0.002861736,-0.003062559,0.000265758,9.38E-05,0.00127055,-0.003246319,-0.00323328,-0.003415907,0.009747977,0.018978939,0.027456353,-0.003321223,-0.003263015,-0.000823909,0.000755639,-0.003189094,0.000654822,-0.002693891,0.002344302,0.001280479,0.005113657,-0.003328431,-0.003415907,-0.00358103,0.027456353,-0.016122913,-0.012551643,0.015755096,-0.058019766,-0.088678249,-0.012949392,-0.007641973,-0.010478361,-0.013959753,-0.013838498,-0.812248016,-0.005751262,-0.010569164,-0.006326253,-0.013678609,0.064461463,-0.010683812,0.093107837,-0.006513775,-0.006291017,-0.62601276,-0.006801393,-0.006339664,-0.004034519,-0.072588068,0.053931985,-0.019925211,-0.013075154,-0.006600535,-0.004625858,-0.010035617,-0.007243305,-0.007048828,-0.006365373,-0.009442267,-0.006712133,-0.008361805,-0.009228879,-0.006473921,-0.058158756,-0.009644486,-0.009800787,-0.006405008,-0.007241179,-0.014024384,-0.014581374,-0.019925211,-0.04420513,-0.009019863,-0.045920083,-0.02986985,-0.024037593,-0.025414548,-0.045920083,-0.045920083,-0.045920083,-0.045920083,0.011974441,-0.017864022,-0.045920083,-0.032434072,-0.029240393,-0.027181451,-0.045920083,-0.034967996,-0.039032836,-0.009019863,0.005615112,-0.009019863,-0.045920083,-0.045920083,-0.03260607,-0.00423607,-0.045920083,-0.03292054,-0.045920083,480,R2
line122,line122,basecase,0,-0.003415907,0.001590644,-0.00323328,-0.003067223,-0.003259074,-0.002173139,0.001338908,-0.002778823,0.040983734,-0.003267464,0.029128287,0.044621914,0.001199805,-0.003276439,-0.003214903,-0.003281205,-0.002861736,-0.003062559,0.000265758,9.38E-05,0.00127055,-0.003246319,-0.00323328,-0.003415907,0.009747977,0.018978939,0.027456353,-0.003321223,-0.003263015,-0.000823909,0.000755639,-0.003189094,0.000654822,-0.002693891,0.002344302,0.001280479,0.005113657,-0.003328431,-0.003415907,-0.00358103,0.027456353,-0.016122913,-0.012551643,0.015755096,-0.058019766,-0.088678249,-0.012949392,-0.007641973,-0.010478361,-0.013959753,-0.013838498,0.187751984,-0.005751262,-0.010569164,-0.006326253,-0.013678609,0.064461463,-0.010683812,0.093107837,-0.006513775,-0.006291017,-0.62601276,-0.006801393,-0.006339664,-0.004034519,-0.072588068,0.053931985,-0.019925211,-0.013075154,-0.006600535,-0.004625858,-0.010035617,-0.007243305,-0.007048828,-0.006365373,-0.009442267,-0.006712133,-0.008361805,-0.009228879,-0.006473921,-0.058158756,-0.009644486,-0.009800787,-0.006405008,-0.007241179,-0.014024384,-0.014581374,-0.019925211,-0.04420513,-0.009019863,-0.045920083,-0.02986985,-0.024037593,-0.025414548,-0.045920083,-0.045920083,-0.045920083,-0.045920083,0.011974441,-0.017864022,-0.045920083,-0.032434072,-0.029240393,-0.027181451,-0.045920083,-0.034967996,-0.039032836,-0.009019863,0.005615112,-0.009019863,-0.045920083,-0.045920083,-0.03260607,-0.00423607,-0.045920083,-0.03292054,-0.045920083,480,R2
